Date,Open,High,Low,Close,Adj Close,Volume
2021-11-03,48.779998779296875,49.470001220703125,48.529998779296875,49.45000076293945,49.38766860961914,1453500
2021-11-04,49.709999084472656,50.560001373291016,49.56999969482422,50.52000045776367,50.45631790161133,1937600
2021-11-05,50.66999816894531,50.97999954223633,50.16999816894531,50.7599983215332,50.696014404296875,1860900
2021-11-08,51.540000915527344,51.95000076293945,51.369998931884766,51.650001525878906,51.584896087646484,1838700
2021-11-09,51.529998779296875,51.88999938964844,50.95000076293945,51.16999816894531,51.105499267578125,1830300
2021-11-10,49.880001068115234,50.40999984741211,49.2599983215332,49.470001220703125,49.40764236450195,2167400
2021-11-11,50.63999938964844,50.81999969482422,50.220001220703125,50.5099983215332,50.44633102416992,1488600
2021-11-12,50.95000076293945,51.439998626708984,50.54999923706055,51.22999954223633,51.16542434692383,1873600
2021-11-15,51.349998474121094,51.38999938964844,50.84000015258789,51.08000183105469,51.0156135559082,1034000
2021-11-16,50.720001220703125,51.470001220703125,50.619998931884766,51.45000076293945,51.38514709472656,1388200
2021-11-17,51.68000030517578,51.86000061035156,51.38999938964844,51.5099983215332,51.445068359375,1397500
2021-11-18,51.91999816894531,52.130001068115234,51.540000915527344,52.130001068115234,52.06428909301758,1689800
2021-11-19,51.63999938964844,52.0,51.369998931884766,51.66999816894531,51.60486602783203,1934700
2021-11-22,51.720001220703125,52.150001525878906,50.63999938964844,50.689998626708984,50.626102447509766,1967500
2021-11-23,50.11000061035156,50.560001373291016,49.36000061035156,49.84000015258789,49.77717590332031,2505700
2021-11-24,48.220001220703125,49.380001068115234,47.9900016784668,49.369998931884766,49.30776596069336,2179800
2021-11-26,47.5099983215332,48.18000030517578,47.220001220703125,47.54999923706055,47.49006271362305,2099600
2021-11-29,48.20000076293945,49.220001220703125,48.13999938964844,49.15999984741211,49.0980339050293,2920500
2021-11-30,49.11000061035156,49.689998626708984,48.18000030517578,48.540000915527344,48.478816986083984,2121900
2021-12-01,50.369998931884766,51.15999984741211,49.41999816894531,49.47999954223633,49.41762924194336,2702000
2021-12-02,47.41999816894531,48.25,47.150001525878906,47.97999954223633,47.91952133178711,3203700
2021-12-03,47.689998626708984,48.119998931884766,46.72999954223633,47.310001373291016,47.2503662109375,2509100
2021-12-06,47.91999816894531,48.27000045776367,46.75,48.13999938964844,48.07931900024414,2227500
2021-12-07,49.400001525878906,50.2400016784668,49.400001525878906,50.130001068115234,50.066810607910156,2167600
2021-12-08,49.25,49.400001525878906,48.810001373291016,49.130001068115234,49.06807327270508,1633500
2021-12-09,48.189998626708984,48.689998626708984,47.56999969482422,47.59000015258789,47.53001022338867,2151400
2021-12-10,48.68000030517578,48.7599983215332,47.83000183105469,48.38999938964844,48.329002380371094,1883100
2021-12-13,48.5,48.66999816894531,47.779998779296875,47.790000915527344,47.729759216308594,1747900
2021-12-14,47.38999938964844,47.68000030517578,46.9900016784668,47.599998474121094,47.53999710083008,2050900
2021-12-15,47.86000061035156,49.689998626708984,47.68000030517578,49.689998626708984,49.689998626708984,2480700
2021-12-16,49.2400016784668,49.34000015258789,46.099998474121094,46.689998626708984,46.689998626708984,6239900
2021-12-17,45.91999816894531,47.27000045776367,45.869998931884766,46.790000915527344,46.790000915527344,6764500
