Date,Open,High,Low,Close,Adj Close,Volume
2021-08-23,42.869998931884766,43.18000030517578,42.61000061035156,43.15999984741211,43.10353088378906,3680400
2021-08-24,43.06999969482422,43.27000045776367,42.86000061035156,43.119998931884766,43.06358337402344,2798100
2021-08-25,43.11000061035156,43.369998931884766,42.95000076293945,42.95000076293945,42.89380645751953,2083800
2021-08-26,43.119998931884766,43.290000915527344,42.790000915527344,43.04999923706055,42.993675231933594,1473300
2021-08-27,43.20000076293945,44.0099983215332,43.13999938964844,43.9900016784668,43.93244934082031,1529600
2021-08-30,44.63999938964844,44.91999816894531,44.5099983215332,44.83000183105469,44.7713508605957,1763400
2021-08-31,44.9900016784668,45.0099983215332,44.15999984741211,44.43000030517578,44.37187194824219,1939600
2021-09-01,44.790000915527344,45.060001373291016,44.560001373291016,44.65999984741211,44.60157012939453,1554300
2021-09-02,44.88999938964844,45.0,44.619998931884766,44.93000030517578,44.8712158203125,871200
2021-09-03,44.619998931884766,45.06999969482422,44.58000183105469,44.880001068115234,44.821285247802734,1290000
2021-09-07,45.099998474121094,45.2599983215332,44.88999938964844,45.029998779296875,44.97108459472656,1073700
2021-09-08,44.81999969482422,44.88999938964844,44.130001068115234,44.25,44.192108154296875,1967900
2021-09-09,44.38999938964844,44.65999984741211,44.25,44.369998931884766,44.311946868896484,1359200
2021-09-10,45.119998931884766,45.540000915527344,44.939998626708984,44.95000076293945,44.89119338989258,2184300
2021-09-13,45.279998779296875,45.41999816894531,44.84000015258789,45.400001525878906,45.34060287475586,1902000
2021-09-14,46.099998474121094,46.900001525878906,46.0099983215332,46.619998931884766,46.55900573730469,2051300
2021-09-15,47.130001068115234,47.2599983215332,46.689998626708984,47.2400016784668,47.17819595336914,1795300
2021-09-16,46.869998931884766,47.380001068115234,46.779998779296875,47.20000076293945,47.138248443603516,1967500
2021-09-17,46.189998626708984,46.290000915527344,45.29999923706055,45.86000061035156,45.79999923706055,2936400
2021-09-20,44.209999084472656,44.849998474121094,44.060001373291016,44.75,44.75,2451200
2021-09-21,45.54999923706055,45.56999969482422,45.040000915527344,45.27000045776367,45.27000045776367,1223800
2021-09-22,45.369998931884766,45.95000076293945,45.29999923706055,45.79999923706055,45.79999923706055,1277600
2021-09-23,46.220001220703125,46.619998931884766,46.18000030517578,46.47999954223633,46.47999954223633,862900
2021-09-24,46.060001373291016,46.5099983215332,46.060001373291016,46.400001525878906,46.400001525878906,1059500
2021-09-27,46.52000045776367,46.810001373291016,46.04999923706055,46.38999938964844,46.38999938964844,1183300
